id,active,name,standard_price,list_price,mrp,categ_id/id,type,product_variant_ids/id,uom_po_id/id,uom_id/id,tracking
__export__.product_template_1983,TRUE,Phénobarbital Sodique 100mg/ml,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_1983,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1984,TRUE,Phénobarbital Sodique 200mg/2ml,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_1984,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1985,TRUE,Phénoxyméthyl pénicilline 250mg/5ml,1,2,2,__export__.product_category_14,Stockable Product,__export__.product_product_1985,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1986,TRUE,Phenoxymethylpenicilline (Peni V) 250 000UI (250mg),1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1986,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1987,TRUE,Phenoxymethylpenicilline (Peni V) 500 000UI (500mg),1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1987,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1988,TRUE,Phényléphrine 10%,1,6000,6000,__export__.product_category_37,Stockable Product,__export__.product_product_1988,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2375,TRUE,Phenylephrine 2.5% eye drop 5ml,1,100,100,__export__.product_category_35,Stockable Product,__export__.product_product_2375,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1989,TRUE,Phénytoïne 100mg,1,1500,1500,__export__.product_category_29,Stockable Product,__export__.product_product_1989,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1990,TRUE,"Phénytoïne Sodique, 100mg",1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1990,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1991,TRUE,Phloroglucinol 10mg/ml,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_1991,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1992,TRUE,Phloroglucinol 40mg/ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1992,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1993,TRUE,"Phloroglucinol 80mg, sous Blister",1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1993,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1994,TRUE,Phytoménadione (Vitamine K1) 10mg,1,3500,3500,__export__.product_category_29,Stockable Product,__export__.product_product_1994,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1995,TRUE,Phytoménadione (Vitamine K1) 10mg/ml 1ml,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_1995,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1996,TRUE,Phytomenadione (Vitamine K1) 10mg/ml/5ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1996,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1997,TRUE,Phytomenadione (Vitamine K1) 1mg/ml,1,4500,4500,__export__.product_category_13,Stockable Product,__export__.product_product_1997,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1998,TRUE,Pilocarpine 500mg,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1998,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2379,TRUE,Pilocarpinehydrochl 2% eye,1,100,100,__export__.product_category_44,Stockable Product,__export__.product_product_2379,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2377,TRUE,Pilocarpine Nitrate 0.5% Ophth,1,1500,1500,__export__.product_category_45,Stockable Product,__export__.product_product_2377,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2378,TRUE,Pilocarpine Nitrate 4% Ophth 5ml,1,50,50,__export__.product_category_45,Stockable Product,__export__.product_product_2378,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2380,TRUE,"Piperazine powder, 5ml",1,200,200,__export__.product_category_38,Stockable Product,__export__.product_product_2380,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1999,TRUE,Plasma Substitut (Gélatine Modifiée) au moins 30g/litre 500ml perfusion,1,1500,1500,__export__.product_category_13,Stockable Product,__export__.product_product_1999,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2000,TRUE,Polidocanol 2ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_2000,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2001,TRUE,Polyionique 250ml,1,2,2,__export__.product_category_21,Stockable Product,__export__.product_product_2001,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2002,TRUE,Polyvidone iodée 10%,1,2,2,__export__.product_category_21,Stockable Product,__export__.product_product_2002,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2003,TRUE,Polyvidone iodée 10% 125ml FL doseur,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_2003,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2004,TRUE,Polyvidone iodée 10% 200ml FL doseur,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_2004,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2381,TRUE,Polyvidonelodi 0.5% 5ml Ophth,1,1500,1500,__export__.product_category_45,Stockable Product,__export__.product_product_2381,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2005,TRUE,Potassium,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_2005,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2006,TRUE,Potassium chlorure 10% 1g (13 méq)/10ml,1,1500,1500,__export__.product_category_33,Stockable Product,__export__.product_product_2006,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2382,TRUE,Potassium CL 600mg tablet,1,30,30,__export__.product_category_29,Stockable Product,__export__.product_product_2382,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2007,TRUE,Praziquantel 150mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2007,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2008,TRUE,Praziquantel 600mg,1,150,150,__export__.product_category_29,Stockable Product,__export__.product_product_2008,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2383,TRUE,Pred 1%/gent 0.3% eye drops 5ml,1,100,100,__export__.product_category_44,Stockable Product,__export__.product_product_2383,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2202,TRUE,Prednisolone 10mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2202,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_472,TRUE,Prednisolone 10mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_472,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2009,TRUE,Prednisolone 15mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2009,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2203,TRUE,Prednisolone 20mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2203,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_473,TRUE,Prednisolone 20mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_473,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2010,TRUE,Prednisolone 25mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2010,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2011,TRUE,Prednisolone 30mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2011,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2012,TRUE,Prednisolone 40mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2012,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_475,TRUE,Prednisolone 5mg,1,2000,2000,__export__.product_category_29,Stockable Product,__export__.product_product_475,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2204,TRUE,Prednisolone 5mg,1,2000,2000,__export__.product_category_29,Stockable Product,__export__.product_product_2204,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2013,TRUE,Prednisolone 5mg/ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_2013,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2014,TRUE,"Prednisolone phosphate 17,8mg/10ml",1,2,2,__export__.product_category_37,Stockable Product,__export__.product_product_2014,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2015,TRUE,Prednisolone phosphate 20mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2015,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2016,TRUE,Prednisolone phosphate 5mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2016,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2384,TRUE,"Pred Sod Phos eye drops, 1%, 5ml",1,1500,1500,__export__.product_category_44,Stockable Product,__export__.product_product_2384,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2385,TRUE,"Primalan 30mg syrup, 60ml",1,2500,2500,__export__.product_category_30,Stockable Product,__export__.product_product_2385,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2465,TRUE,Progesterone 100mg caps,1,2,2,__export__.product_category_15,Stockable Product,__export__.product_product_2465,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2017,TRUE,Prométhazine 2%,1,2,2,__export__.product_category_35,Stockable Product,__export__.product_product_2017,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2205,TRUE,Prométhazine 25mg,1,2000,2000,__export__.product_category_29,Stockable Product,__export__.product_product_2205,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_481,TRUE,Prométhazine 25mg,1,2000,2000,__export__.product_category_29,Stockable Product,__export__.product_product_481,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2018,TRUE,Prométhazine 50mg/2ml,1,1500,1500,__export__.product_category_13,Stockable Product,__export__.product_product_2018,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2019,TRUE,Prométhazine 5mg/5ml,1,2,2,__export__.product_category_30,Stockable Product,__export__.product_product_2019,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2020,TRUE,Prométhazine Chlorhydrate 25mg/ml,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_2020,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2021,TRUE,Prométhazine Chlorhydrate 50mg/2ml,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_2021,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2022,TRUE,Propofol 10mg/1ml,1,1500,1500,__export__.product_category_13,Stockable Product,__export__.product_product_2022,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2023,TRUE,Propranolol 40mg,1,1500,1500,__export__.product_category_29,Stockable Product,__export__.product_product_2023,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2024,TRUE,Propranolol Chlorhydrate 1mg/ml 1ml,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_2024,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2025,TRUE,Propylthiouracile 60mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2025,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2026,TRUE,Protamine sulfate 10mg/ml/5ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_2026,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2027,TRUE,Protamine Sulfate 50mg/5ml,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_2027,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2028,TRUE,prothionamide 125mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2028,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2029,TRUE,prothionamide 250mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2029,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2030,TRUE,Protoberbérine (extrait d'Enantia Clorenta) 750mg buvable,1,2,2,__export__.product_category_21,Stockable Product,__export__.product_product_2030,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2031,TRUE,Protoxyde d’azote,1,2,2,__export__.product_category_39,Stockable Product,__export__.product_product_2031,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2032,TRUE,Pyrantel 125mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2032,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2033,TRUE,Pyrantel 250mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2033,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2034,TRUE,Pyrantel 50mg/ml,1,2,2,__export__.product_category_30,Stockable Product,__export__.product_product_2034,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2467,TRUE,Pyridoxine 50mg tablet,1,1500,1500,__export__.product_category_29,Stockable Product,__export__.product_product_2467,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2035,TRUE,Pyridoxine (Vitamine B6) 50mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2035,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2036,TRUE,Pyriméthamine 25mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2036,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2037,TRUE,Pyrimethamine 50mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2037,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2386,TRUE,Pyrodistigmine 60mg,1,2000,2000,__export__.product_category_29,Stockable Product,__export__.product_product_2386,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2038,TRUE,Quinidine 200mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2038,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2039,TRUE,Quinine 100mg/5ml,1,1500,1500,__export__.product_category_30,Stockable Product,__export__.product_product_2039,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2040,TRUE,Quinine 100mg/ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_2040,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2041,TRUE,Quinine 200mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2041,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2042,TRUE,Quinine 245mg/ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_2042,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2043,TRUE,Quinine 300mg,1,3000,3000,__export__.product_category_29,Stockable Product,__export__.product_product_2043,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2044,TRUE,Quinine 300mg/ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_2044,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2045,TRUE,Quinine Dichlorhydrate 300mg/ml,1,2000,2000,__export__.product_category_33,Stockable Product,__export__.product_product_2045,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2046,TRUE,Quinine Dichlorhydrate 600mg/2ml,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_2046,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2047,TRUE,Quinine Résorcine 100mg/ml,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_2047,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2048,TRUE,Quinine Résorcine 200mg/2ml,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_2048,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2049,TRUE,Quinine Résorcine 400mg/4ml,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_2049,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2050,TRUE,Quinine Sulfate 300mg sous blister,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2050,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2388,TRUE,Ramipril 5mg Tablet,1,2000,2000,__export__.product_category_29,Stockable Product,__export__.product_product_2388,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2051,TRUE,Ranitidine 150mg sous blister,1,1500,1500,__export__.product_category_29,Stockable Product,__export__.product_product_2051,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2052,TRUE,"Ranitidine 25mg/ml, 50mg/2ml",1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_2052,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2390,TRUE,"Ranitidine, 50mg/2ml inj, vial",1,2000,2000,__export__.product_category_13,Stockable Product,__export__.product_product_2390,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2053,TRUE,Ranitidine 75mg/5ml,1,2,2,__export__.product_category_30,Stockable Product,__export__.product_product_2053,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2391,TRUE,Reserpine 0.25mg tablet,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2391,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2054,TRUE,Rétinol (Vit. A Palmitate) 100 000UI,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2054,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2055,TRUE,Rétinol (Vit. A Palmitate) 200 000 UI,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2055,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2056,TRUE,Rifampicine + Isoniazide 150mg+75mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2056,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2057,TRUE,Rifampicine + Isoniazide 300mg+150mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2057,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2058,TRUE,Rifampicine + Isoniazide 60mg+30mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2058,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2060,TRUE,Rifampicine+Isoniazide+Ethambutol+Pyrazinamide 150mg+75mg+275mg+400mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2060,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2061,TRUE,Rifampicine+Isoniazide+Pyrazinamide 60mg+30mg+150mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2061,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2059,TRUE,Rifampicine + soniazide+Ethambutol 150mg+75mg+275mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2059,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2062,TRUE,"Rifamycine 2,6%",1,2,2,__export__.product_category_42,Stockable Product,__export__.product_product_2062,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2063,TRUE,Ringer lactate (278mOsm/l)/1000ml,1,2,2,__export__.product_category_21,Stockable Product,__export__.product_product_2063,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2064,TRUE,Ringer lactate (278mOsm/l)/250ml,1,2,2,__export__.product_category_21,Stockable Product,__export__.product_product_2064,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2065,TRUE,Ringer lactate (278mOsm/l)/500ml,1,2,2,__export__.product_category_21,Stockable Product,__export__.product_product_2065,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2066,TRUE,Ringer Lactate 500ml perfusion,1,3000,3000,__export__.product_category_13,Stockable Product,__export__.product_product_2066,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2392,TRUE,Risperidone 4mg tablets,1,13000,13000,__export__.product_category_29,Stockable Product,__export__.product_product_2392,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2067,TRUE,Rotavirus,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_2067,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2069,TRUE,"Salbutamol 0,5mg/ml",1,17000,17000,__export__.product_category_13,Stockable Product,__export__.product_product_2069,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2070,TRUE,Salbutamol 100µgs/dose,1,12000,12000,__export__.product_category_39,Stockable Product,__export__.product_product_2070,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2071,TRUE,Salbutamol 1mg,1,2,2,__export__.product_category_36,Stockable Product,__export__.product_product_2071,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2072,TRUE,Salbutamol 200 Doses,1,2,2,__export__.product_category_39,Stockable Product,__export__.product_product_2072,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2073,TRUE,Salbutamol 2mg sous blister,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2073,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_518,TRUE,Salbutamol 4mg,1,5000,5000,__export__.product_category_29,Stockable Product,__export__.product_product_518,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2206,TRUE,Salbutamol 4mg,1,5000,5000,__export__.product_category_29,Stockable Product,__export__.product_product_2206,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2074,TRUE,Salbutamol 500 µg/ml 1ml,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_2074,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2075,TRUE,Salbutamol 50µgs/5ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_2075,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2393,TRUE,"Salbutamol Steri-Neb, soln",1,16000,16000,__export__.product_category_21,Stockable Product,__export__.product_product_2393,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2468,TRUE,Salicylic Acid 10% Oin,1,30000,30000,__export__.product_category_35,Stockable Product,__export__.product_product_2468,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2469,TRUE,Salicylic Acid 50% Oin,1,10000,10000,__export__.product_category_35,Stockable Product,__export__.product_product_2469,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2394,TRUE,Secnidazole/Azithromycin/Fluconazole,1,15000,15000,__export__.product_category_45,Stockable Product,__export__.product_product_2394,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2076,TRUE,Sel de Réhydratation (glucose+sodium+potassium+citrate+chlorure) 1000mg,1,2,2,__export__.product_category_40,Stockable Product,__export__.product_product_2076,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2077,TRUE,Sel de Réhydratation (glucose+sodium+potassium+citrate+chlorure) 500mg,1,2,2,__export__.product_category_40,Stockable Product,__export__.product_product_2077,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2078,TRUE,Sel de Réhydratation (SRO),1,2,2,__export__.product_category_40,Stockable Product,__export__.product_product_2078,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2079,TRUE,Sels de réhydratation (245 mOsm/litre) qsp 1 litre,1,2,2,__export__.product_category_40,Stockable Product,__export__.product_product_2079,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2080,TRUE,Sels ferreux 25mg/ml,1,2,2,__export__.product_category_30,Stockable Product,__export__.product_product_2080,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2081,TRUE,Sels ferreux 60mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2081,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2082,TRUE,Sels ferreux+Acide folique 60mg de fer+400µgs,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2082,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2083,TRUE,"Senné 7,5mg",1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2083,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2084,TRUE,Séruim antivenimeux polyvalent,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_2084,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2085,TRUE,Sérum antivenimeux polyvalent EBND,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_2085,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2086,TRUE,"Sérum physiologique 0,90% pour irrigation intra oculaire",1,2,2,__export__.product_category_21,Stockable Product,__export__.product_product_2086,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2087,TRUE,Sévoflurane Fl/250ml (250mg/250ml),1,2,2,__export__.product_category_39,Stockable Product,__export__.product_product_2087,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2395,TRUE,Sildenafil (Viagra) 50mg Tabs,1,8000,8000,__export__.product_category_29,Stockable Product,__export__.product_product_2395,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2397,TRUE,Simvastatin 50mg Tablet,1,7000,7000,__export__.product_category_29,Stockable Product,__export__.product_product_2397,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2088,TRUE,Simvastatine 10mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2088,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2089,TRUE,Simvastatine 20mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2089,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2090,TRUE,Simvastatine 40mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2090,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2091,TRUE,Simvastatine 5mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2091,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2092,TRUE,"Sodium Bicarbonate 1,4% 10ml",1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_2092,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2093,TRUE,Sodium Bicarbonate 8.4% 1.68 g / 20ml,1,15000,15000,__export__.product_category_34,Stockable Product,__export__.product_product_2093,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2474,TRUE,Sodium Bicarbonate powder,1,17000,17000,__export__.product_category_38,Stockable Product,__export__.product_product_2474,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2472,TRUE,Sodium Chlor 5% eye drops 5ml,1,2,2,__export__.product_category_44,Stockable Product,__export__.product_product_2472,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2473,TRUE,Sodium Chloride Mouth Wash,1,10000,10000,__export__.product_category_51,Stockable Product,__export__.product_product_2473,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2094,TRUE,Sodium Chlorure 0.9% 500ml perfusion,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_2094,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2095,TRUE,Sodium Chlorure 10% 10ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_2095,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2096,TRUE,Sofosbuvir 400mg+Lédispavir 90mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_2096,product.product_uom_unit,product.product_uom_unit,By Lots
